Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,12.6,0.0
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,13.9,1.43197e-23
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,14.0,3.93136e-23
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,14.5,2.1669e-22
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,15.0,4.68347e-22
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,16.0,1.11637e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,17.0,1.84932e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,18.0,2.58387e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,19.0,3.27967e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,20.0,3.92279e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,30.0,8.45116e-21
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,40.0,1.15485e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,50.0,1.36254e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,60.0,1.48645e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,70.0,1.5516199999999997e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,80.0,1.57824e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,90.0,1.5801899999999998e-20
134,IONIZATION,C2H4 -> H C2H3^+,12.6,e / C2H4,E + C2H4 -> E + E + H + C2H3^+,100.0,1.5666e-20
