Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,15.73,0.0
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,16.0,2.57514e-26
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,16.3,2.2596000000000003e-25
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,16.5,5.32101e-25
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,16.7,1.01671e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,17.0,2.13443e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,17.3,3.77641e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,17.5,5.1830600000000006e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,17.7,6.84809e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,18.0,9.83792e-24
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,18.5,1.61329e-23
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,19.0,2.4020300000000002e-23
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,20.0,4.4151600000000004e-23
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,25.0,1.96687e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,30.0,3.64721e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,40.0,6.19361e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,50.0,7.65824e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,60.0,8.43468e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,70.0,8.80859e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,80.0,8.94693e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,90.0,8.94575e-22
141,IONIZATION,C3H5 -> C2H3 CH2^+,15.73,e / C3H5,E + C3H5 -> E + E + C2H3 + CH2^+,100.0,8.86137e-22
