Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,3.16,0.0
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,4.0,1.0853699999999999e-21
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,4.5,2.80198e-21
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,5.0,4.8448e-21
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,6.0,8.88365e-21
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,7.0,1.2227799999999998e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,8.0,1.47747e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,9.0,1.6649299999999997e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,10.0,1.8003599999999997e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,12.0,1.9636899999999998e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,15.0,2.0542099999999997e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,17.0,2.06142e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,18.0,2.05609e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,19.0,2.04665e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,20.0,2.0340899999999998e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,30.0,1.8441099999999997e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,40.0,1.65296e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,50.0,1.49362e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,60.0,1.363e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,70.0,1.25489e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,80.0,1.1641499999999998e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,90.0,1.0869099999999999e-20
168,EXCITATION,C3H7 -> C3H6 H,3.16,e / C3H7,E + C3H7 -> E + C3H6 H,100.0,1.0203299999999998e-20
