Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,5.59,0.0
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,6.0,2.50587e-24
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,6.5,2.02096e-23
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,7.0,5.67523e-23
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,7.5,1.08637e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,8.0,1.71003e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,8.5,2.39499e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,9.0,3.10736e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,10.0,4.52353e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,12.0,7.01876e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,15.0,9.66784e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,17.0,1.0829e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,18.0,1.12727e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,19.0,1.16422e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,20.0,1.19483e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,30.0,1.30051e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,40.0,1.26278e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,50.0,1.19345e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,60.0,1.12083e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,70.0,1.05276e-21
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,80.0,9.91086e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,90.0,9.35807e-22
66,EXCITATION,C3H7 -> C3H4 H2 H,5.59,e / C3H7,E + C3H7 -> E + C3H4 + H2 + H,100.0,8.86345e-22
