Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,5.81,0.0
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,6.0,4.71922e-25
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,6.5,1.66718e-23
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,7.0,6.45608e-23
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,7.5,1.4241e-22
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,8.0,2.42821e-22
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,8.5,3.58e-22
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,9.0,4.81395e-22
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,10.0,7.34185e-22
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,12.0,1.19608e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,15.0,1.70415e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,17.0,1.93296e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,18.0,2.02174e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,19.0,2.09646e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,20.0,2.15906e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,30.0,2.39507e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,40.0,2.34409e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,50.0,2.22503e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,60.0,2.09539e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,70.0,1.97185e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,80.0,1.8589e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,90.0,1.75707e-21
72,EXCITATION,C3H6 -> C2H3 CH3,5.81,e / C3H6,E + C3H6 -> E + C2H3 + CH3,100.0,1.66558e-21
