Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,10.36,0.0
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,11.0,3.24936e-23
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,11.5,1.55142e-22
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,12.0,3.93106e-22
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,12.5,7.48376e-22
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,13.0,1.21142e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,14.0,2.40053e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,15.0,3.83427e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,16.0,5.40221e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,17.0,7.02101e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,18.0,8.63237e-21
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,19.0,1.01977e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,20.0,1.1692799999999998e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,25.0,1.78314e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,30.0,2.18845e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,40.0,2.59653e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,50.0,2.7277899999999996e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,60.0,2.7369099999999996e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,70.0,2.69069e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,80.0,2.6196899999999998e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,90.0,2.5386e-20
143,IONIZATION,C3H4 -> C3H4^+,10.36,e / C3H4,E + C3H4 -> E + E + C3H4^+,100.0,2.45478e-20
