Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,10.4,0.0
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,11.0,8.55404e-23
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,12.0,6.90215e-22
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,13.0,1.71018e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,14.0,2.89595e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,15.0,4.08676e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,16.0,5.20442e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,17.0,6.22035e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,18.0,7.13122e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,19.0,7.94476e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,20.0,8.67253e-21
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,30.0,1.3193399999999999e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,40.0,1.5372299999999998e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,50.0,1.64684e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,60.0,1.6951399999999998e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,70.0,1.70764e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,80.0,1.69903e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,90.0,1.6780099999999998e-20
58,IONIZATION,CH2 -> CH2^+,10.4,e / CH2,E + CH2 -> E + E + CH2^+,100.0,1.64981e-20
