Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,18.1,0.0
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.2,1.13659e-23
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.3,2.6787200000000004e-23
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.4,4.45878e-23
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.5,6.47565e-23
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.6,8.728060000000001e-23
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.7,1.12145e-22
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.8,1.39334e-22
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,19.9,1.6883e-22
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,20.0,2.00612e-22
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,30.0,9.73286e-21
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,40.0,1.90875e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,50.0,2.4198199999999998e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,60.0,2.64758e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,70.0,2.7179e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,80.0,2.70414e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,90.0,2.64649e-20
89,IONIZATION,C2H5 -> CH2 CH3^+,18.1,e / C2H5,E + C2H5 -> E + E + CH2 + CH3^+,100.0,2.56696e-20
