       Time_s           01           02           03           04           05
   0.0000E+00   7.7668E+01   3.0000E+02   0.0000E+00   0.0000E+00   0.0000E+00
   1.0000E-19   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.1000E-18   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.1100E-17   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.1110E-16   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.1110E-15   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.1098E-14   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   1.0985E-13   7.7668E+01   3.0000E+02   5.1615E+04   1.0150E-06   2.5375E-03
   9.9739E-13   7.7668E+01   3.0000E+02   5.1615E+04   1.0151E-06   2.5378E-03
   5.4208E-12   7.7668E+01   3.0000E+02   5.1615E+04   1.0156E-06   2.5391E-03
   1.2955E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0165E-06   2.5413E-03
   2.1528E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0175E-06   2.5438E-03
   3.0857E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0186E-06   2.5466E-03
   4.0978E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0198E-06   2.5496E-03
   5.1955E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0211E-06   2.5528E-03
   6.3858E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0225E-06   2.5563E-03
   7.6765E-11   7.7668E+01   3.0000E+02   5.1615E+04   1.0240E-06   2.5601E-03
   9.0759E-11   7.7664E+01   3.0000E+02   5.1615E+04   1.0257E-06   2.5640E-03
   1.0593E-10   7.7664E+01   3.0000E+02   5.1615E+04   1.0275E-06   2.5685E-03
   1.2237E-10   7.7668E+01   3.0000E+02   5.1615E+04   1.0295E-06   2.5736E-03
   1.4020E-10   7.7664E+01   3.0000E+02   5.1615E+04   1.0315E-06   2.5787E-03
   1.5951E-10   7.7668E+01   3.0000E+02   5.1615E+04   1.0339E-06   2.5847E-03
   1.8044E-10   7.7664E+01   3.0000E+02   5.1615E+04   1.0363E-06   2.5907E-03
