Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,6.5,0.0
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,6.6,3.20471e-26
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,6.7,2.42154e-25
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,6.8,7.726e-25
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,7.0,3.2045600000000002e-24
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,7.5,1.97429e-23
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,8.0,5.22107e-23
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,8.5,9.84572e-23
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,8.6,1.09062e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,8.8,1.31397e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,9.0,1.55053e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,9.5,2.18634e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,10.0,2.86351e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,11.0,4.25773e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,12.0,5.61445e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,13.0,6.87409e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,14.0,8.01206e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,15.0,9.02298e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,16.0,9.91137e-22
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,17.0,1.06864e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,18.0,1.1358999999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,19.0,1.19402e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,20.0,1.24409e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,30.0,1.46942e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,40.0,1.47551e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,50.0,1.4202399999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,60.0,1.3492699999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,70.0,1.2773899999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,80.0,1.2095199999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,90.0,1.1470899999999999e-21
48,EXCITATION,C2H5 -> CH4 CH,6.5,e / C2H5,E + C2H5 -> E + CH4 CH,100.0,1.09023e-21
