Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,4.02,0.0
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,5.0,1.83708e-22
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,6.0,7.55545e-22
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,7.0,1.43427e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,8.0,2.06186e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,8.5,2.3394599999999998e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,9.0,2.59103e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,9.5,2.8172099999999997e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,10.0,3.0194099999999997e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,12.0,3.62537e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,15.0,4.11173e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,17.0,4.26787e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,18.0,4.3140999999999996e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,19.0,4.3445299999999996e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,20.0,4.36218e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,30.0,4.19744e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,40.0,3.8647e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,50.0,3.54589e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,60.0,3.26784e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,70.0,3.02944e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,80.0,2.8246999999999997e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,90.0,2.64761e-21
75,EXCITATION,C3H5 -> C2H2 CH3,4.02,e / C3H5,E + C3H5 -> E + C2H2 CH3,100.0,2.49315e-21
