Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,15.44,0.0
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,16.0,3.06346e-25
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,16.3,1.03476e-24
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,16.6,2.3712900000000002e-24
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,17.0,5.2745300000000006e-24
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,17.3,8.37255e-24
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,17.6,1.2294e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,18.0,1.8814100000000002e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,18.3,2.46593e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,18.6,3.12975e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,18.9,3.86969e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,19.0,4.13261e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,20.0,7.16963e-23
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,25.0,2.8764e-22
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,30.0,5.16549e-22
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,40.0,8.55773e-22
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,50.0,1.04724e-21
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,60.0,1.14687e-21
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,70.0,1.19341e-21
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,80.0,1.20915e-21
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,90.0,1.2067899999999999e-21
137,IONIZATION,C3H5 -> CH C2H4+,15.44,e / C3H5,E + C3H5 -> E + E + CH + C2H4+,100.0,1.1937599999999999e-21
