Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,12.42,0.0
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,13.0,3.21068e-24
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,14.0,4.9068500000000003e-23
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,15.0,1.64747e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,15.5,2.47765e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,16.0,3.45313e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,16.5,4.55361e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,17.0,5.75866e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,17.5,7.04874e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,18.0,8.40585e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,18.5,9.81378e-22
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,19.0,1.12582e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,19.5,1.27264e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,20.0,1.4207699999999999e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,30.0,3.9228299999999996e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,40.0,5.2284299999999995e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,50.0,5.80912e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,60.0,6.02375e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,70.0,6.05196e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,80.0,5.9835299999999995e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,90.0,5.86516e-21
117,IONIZATION,C3H7 -> CH2 C2H5+,12.42,e / C3H7,E + C3H7 -> E + E + CH2 + C2H5+,100.0,5.72204e-21
